timestamp,repetition,size_bytes,min_send,max_send,avg_send,std_dev_send,avg_buffer_setup,avg_wr_setup,avg_poll,window_init,rvsocket_setup,rvconnect,min_recv,max_recv,avg_recv,std_dev_recv,rvbind,rvaccept
16:25:42.523,16,64,11.150,44.180,12.126,1.553,11.791,0.049,10.889,218.500,7.200,9353.361,0.080,361.240,23.587,11.393,4.120,18618.683
16:25:44.673,16,256,13.140,31.550,13.592,0.821,13.256,0.049,12.346,221.430,5.820,9352.551,0.080,314.500,26.121,10.451,4.520,18585.813
16:25:46.820,16,1024,12.610,48.430,13.090,1.249,12.757,0.050,12.146,216.870,7.340,9265.022,0.080,336.740,25.498,10.932,4.430,18758.133
16:25:48.969,16,4096,9.235,23.680,9.554,0.684,9.333,0.033,8.813,214.880,4.508,13810.388,0.053,206.802,18.551,6.854,4.320,7201.759
16:25:51.117,16,16384,13.990,31.410,14.793,0.881,14.456,0.050,13.323,209.710,5.600,9399.042,0.080,331.400,28.586,10.799,4.560,18656.523
16:25:53.283,16,65536,22.440,42.820,23.041,1.051,22.703,0.049,20.772,211.080,7.970,20778.485,0.080,278.060,45.188,8.964,6.930,19756.754
16:25:55.482,16,262144,51.430,80.690,52.516,1.604,52.174,0.051,39.702,207.920,5.760,9303.982,0.080,408.711,97.001,12.479,8.140,7388.289
16:25:57.844,16,1048576,167.210,182.500,170.517,2.255,170.124,0.073,117.666,223.850,5.580,9293.871,0.270,631.981,311.606,15.537,5.220,18758.113

16:25:59.703,17,1,11.140,43.760,12.110,1.277,11.782,0.050,10.726,220.040,6.780,9162.531,0.080,279.591,23.046,9.239,4.490,18810.563
16:26:01.853,17,4,13.180,87.160,13.638,2.433,13.303,0.049,12.221,215.240,6.040,9418.392,0.090,316.400,26.076,10.654,4.460,18714.133
16:26:04.000,17,16,12.880,38.550,13.522,0.989,13.188,0.049,12.220,224.680,8.920,9233.711,0.090,305.580,25.939,10.021,6.340,18375.763
16:26:06.144,17,64,10.320,30.450,11.996,1.107,11.672,0.049,10.683,210.990,5.710,9168.641,0.080,291.590,22.818,9.685,4.660,18835.983
16:26:08.295,17,256,13.010,37.130,13.547,1.361,13.195,0.049,12.240,218.950,6.390,9345.151,0.080,272.720,25.964,8.940,5.270,18688.243
16:26:10.441,17,1024,12.570,37.530,13.025,1.334,12.685,0.049,12.021,216.870,5.670,9400.182,0.080,294.451,25.161,9.676,4.410,18477.763
16:26:12.592,17,4096,13.340,40.920,14.136,1.212,13.792,0.049,13.018,219.580,5.600,9348.721,0.080,304.480,27.514,10.164,4.640,18624.393
16:26:14.744,17,16384,15.850,39.730,16.278,0.952,15.939,0.049,14.914,222.240,5.590,9250.651,0.080,325.351,31.730,10.482,5.290,18765.883
16:26:16.905,17,65536,22.930,61.400,23.798,1.553,23.464,0.050,20.732,219.900,5.630,9358.962,0.080,335.820,45.888,10.922,4.110,18648.493
16:26:19.103,17,262144,51.410,78.080,52.475,1.696,52.132,0.050,39.271,212.600,5.550,9316.971,0.080,407.960,96.606,12.259,4.090,18622.483
16:26:21.458,17,1048576,166.130,314.040,169.563,6.823,169.163,0.059,1898.645,219.490,5.480,9359.381,0.080,1754613.258,2079.274,55727.346,4.380,8585.160

16:26:23.325,18,1,11.520,26.170,12.129,0.774,11.793,0.049,10.758,223.460,7.210,9081.561,0.080,261.311,23.103,8.392,3.900,18799.513
16:26:25.475,18,4,12.940,46.590,13.351,1.155,13.022,0.049,11.989,216.790,5.690,9398.232,0.060,209.028,16.932,6.717,3.537,12325.350
16:26:27.623,18,16,8.334,22.345,8.955,0.697,8.735,0.033,8.059,220.320,5.680,9313.082,0.053,177.433,17.036,6.051,3.193,12371.088
16:26:29.771,18,64,12.590,35.810,13.552,1.078,13.219,0.049,12.252,217.810,6.750,9435.732,0.053,203.601,17.252,6.641,2.664,13390.286
16:26:31.917,18,256,8.601,18.660,8.941,0.540,8.715,0.033,8.126,214.620,5.630,9333.451,0.080,298.410,25.861,9.762,4.510,18674.603
16:26:34.066,18,1024,12.750,59.640,13.133,1.649,12.799,0.049,12.212,218.880,5.600,9425.141,0.080,303.090,25.553,10.111,4.650,18619.353
16:26:36.215,18,4096,13.950,35.260,14.411,1.140,14.079,0.049,13.189,221.860,9.360,21346.996,0.080,296.500,27.891,9.815,5.290,19274.733
16:26:38.365,18,16384,15.220,35.150,15.755,1.327,15.417,0.049,14.380,214.790,5.450,9383.051,0.080,352.070,30.699,11.160,4.600,18631.043
16:26:40.528,18,65536,22.930,41.620,23.852,1.323,23.510,0.049,21.016,215.260,5.590,9298.331,0.080,374.270,46.237,11.940,3.980,18737.423
16:26:42.728,18,262144,52.010,80.520,53.060,1.603,52.720,0.050,40.468,216.750,5.530,9276.701,0.080,435.371,98.405,13.124,4.620,18697.653
16:26:45.088,18,1048576,166.930,183.190,170.471,2.437,170.075,0.060,117.496,212.890,5.890,9252.542,0.270,669.321,311.599,16.635,3.870,18843.723

16:26:46.951,19,1,12.760,27.820,13.559,0.670,13.230,0.049,12.231,220.250,6.560,9394.182,0.090,297.211,25.972,9.653,4.930,18596.343
16:26:49.094,19,4,11.550,24.350,11.961,0.776,11.617,0.049,10.606,203.780,5.760,9067.031,0.090,273.380,22.752,8.818,4.940,18798.003
16:26:51.245,19,16,13.140,36.630,13.582,1.002,13.246,0.049,12.156,216.370,5.950,9285.351,0.080,348.771,25.913,11.246,4.520,18688.923
16:26:53.391,19,64,12.730,47.560,13.277,1.219,12.942,0.049,12.010,210.700,5.570,9316.082,0.053,177.957,16.852,6.003,2.775,12420.762
16:26:55.536,19,256,11.470,25.730,12.039,0.727,11.707,0.049,10.885,214.190,6.710,9237.021,0.080,292.700,23.094,9.513,4.610,7362.079
16:26:57.687,19,1024,12.490,29.940,12.887,0.870,12.553,0.049,11.927,216.850,5.860,9247.791,0.080,312.340,24.945,10.195,5.630,18847.093
16:26:59.837,19,4096,13.660,31.850,14.190,0.859,13.855,0.049,13.068,216.090,5.430,9408.592,0.080,301.150,27.614,9.936,4.630,18592.633
16:27:01.988,19,16384,15.730,41.290,16.233,1.293,15.896,0.049,14.455,221.300,5.510,9242.241,0.080,318.580,31.064,10.562,3.950,18869.913
16:27:04.150,19,65536,23.080,50.290,23.830,1.420,23.497,0.050,20.957,220.650,5.640,9283.181,0.080,334.951,46.183,10.813,4.880,18771.493
16:27:06.350,19,262144,51.950,69.390,53.016,1.512,52.674,0.051,40.414,218.730,5.780,9338.991,0.080,382.651,98.308,11.537,4.480,18665.913
16:27:08.711,19,1048576,166.940,181.980,170.305,2.125,169.896,0.060,117.502,215.450,5.550,9307.922,0.360,654.361,311.401,16.295,4.340,18703.403

16:27:10.573,20,1,13.080,33.730,13.487,0.984,13.157,0.049,12.152,222.930,5.530,9423.221,0.080,278.160,25.812,9.173,5.160,18546.663
16:27:12.717,20,4,11.610,32.440,12.088,0.930,11.758,0.049,10.778,213.780,5.980,9097.901,0.090,313.020,23.049,10.257,4.160,7305.629
16:27:14.868,20,16,12.170,34.280,13.599,1.102,13.267,0.049,12.223,226.690,5.970,9324.661,0.080,302.951,25.960,10.054,3.870,7328.419
16:27:17.015,20,64,13.000,38.900,13.466,1.069,13.138,0.049,12.286,218.300,5.620,9318.581,0.080,300.491,25.946,9.790,4.690,18706.703
16:27:19.162,20,256,12.620,46.970,13.398,1.202,13.052,0.049,12.188,219.860,6.200,9383.711,0.080,309.771,25.772,10.219,5.170,18692.153
16:27:21.308,20,1024,12.520,38.180,13.038,0.910,12.700,0.053,12.181,219.160,7.180,20745.295,0.080,373.760,25.396,12.195,5.010,7287.469
16:27:23.459,20,4096,13.910,39.110,14.443,1.491,14.113,0.049,13.209,220.330,5.550,9356.931,0.080,312.740,28.005,10.245,6.220,7332.969
16:27:25.610,20,16384,15.750,37.110,16.238,1.055,15.902,0.049,14.734,218.170,6.870,9302.462,0.080,295.700,31.449,9.742,4.220,18707.923
16:27:27.773,20,65536,23.030,58.490,23.888,1.642,23.542,0.050,20.695,216.880,6.050,9258.091,0.080,312.600,46.016,10.058,4.130,18781.253
16:27:32.084,20,262144,51.830,70.570,52.904,1.568,52.562,0.054,2172.436,215.610,6.460,9213.091,0.080,2107531.161,2225.199,66944.837,4.120,18717.773
16:27:34.482,20,1048576,166.990,181.410,170.324,2.335,169.925,0.058,117.519,223.570,7.110,9234.182,0.270,675.391,311.539,16.635,4.590,18807.773

16:27:36.340,21,1,11.230,27.670,11.990,0.914,11.651,0.050,10.678,216.810,5.740,9292.351,0.080,344.411,22.877,11.184,3.920,18749.923
16:27:38.491,21,4,13.210,52.110,13.711,1.718,13.377,0.049,12.199,214.470,7.980,9336.831,0.080,365.751,26.137,11.673,4.720,18671.563
16:27:42.774,21,16,13.110,35.380,13.571,1.230,13.235,0.049,2170.572,222.400,5.550,9256.622,0.090,2136619.376,2183.770,67871.104,5.430,18790.183
16:27:44.932,21,64,13.080,49.350,13.625,1.334,13.291,0.049,12.303,225.050,5.910,9346.511,0.080,306.180,26.426,9.629,4.420,18625.363
16:27:47.076,21,256,11.250,40.670,11.725,1.162,11.391,0.050,10.516,211.000,5.680,9334.091,0.080,272.460,22.391,9.108,4.010,18661.023
16:27:51.365,21,1024,12.480,29.410,12.986,1.144,12.649,0.049,2171.205,209.030,5.850,9280.042,0.080,2137351.917,2184.090,67894.388,5.050,18812.873
16:27:53.524,21,4096,13.900,50.040,14.379,1.319,14.044,0.053,13.236,218.430,5.720,9317.071,0.080,292.380,27.952,9.642,4.800,18728.943
16:27:55.672,21,16384,13.950,37.510,14.832,1.324,14.492,0.050,13.240,213.790,5.560,9179.561,0.080,332.750,28.542,10.967,3.900,18854.643
16:27:59.968,21,65536,23.060,44.780,23.946,1.462,23.609,0.050,2172.315,221.230,5.950,9353.182,0.080,2129466.928,2197.004,67643.250,4.700,18690.603
16:28:02.183,21,262144,51.430,76.910,52.536,1.562,52.201,0.050,39.356,216.890,5.630,9305.761,0.080,388.200,96.712,11.599,4.510,18570.863
16:28:02.782,21,1048576,166.440,313.280,170.288,6.823,169.882,0.068,117.718,218.690,5.590,9297.851,0.080,659.341,310.437,22.120,5.150,8569.190

16:28:04.259,22,1,12.740,45.180,13.329,1.214,13.001,0.049,11.966,212.380,5.490,9197.881,0.080,280.890,25.432,9.348,4.620,18574.273
16:28:06.407,22,4,13.140,37.490,13.562,1.109,13.225,0.049,12.170,219.380,5.610,9350.371,0.090,284.800,25.996,9.538,4.080,18762.583
16:28:08.555,22,16,13.140,30.730,13.560,1.059,13.221,0.053,12.160,218.600,5.660,9179.981,0.110,327.820,25.948,10.526,3.830,18826.773
16:28:10.702,22,64,13.080,34.530,13.522,0.782,13.193,0.049,12.337,218.710,5.900,9384.201,0.080,297.370,26.022,9.878,4.360,18675.633
16:28:12.850,22,256,13.090,56.120,13.511,1.492,13.187,0.049,12.318,220.140,6.760,9256.211,0.080,319.471,26.083,10.324,5.330,18772.803
16:28:14.993,22,1024,10.990,46.780,11.557,1.534,11.225,0.049,10.536,220.970,5.170,9242.051,0.080,303.111,22.293,10.126,5.000,18671.243
16:28:17.146,22,4096,13.800,37.300,14.271,1.307,13.933,0.049,13.131,220.070,5.410,9201.811,0.080,276.511,27.737,9.236,4.040,18751.213
16:28:19.298,22,16384,15.870,50.740,16.311,1.253,15.974,0.049,14.747,217.390,5.550,9387.042,0.080,306.351,31.516,10.157,4.530,18718.243
16:28:21.458,22,65536,22.440,54.500,23.474,1.640,23.134,0.049,20.573,217.720,6.670,9364.931,0.080,343.070,45.477,10.906,4.570,18767.583
16:28:23.660,22,262144,51.950,77.730,53.005,1.632,52.667,0.050,40.139,219.980,6.950,9253.031,0.080,422.141,98.032,12.514,4.070,18403.792
16:28:24.255,22,1048576,167.060,318.300,170.745,7.009,170.328,0.064,117.411,225.400,6.840,9389.262,0.080,636.691,310.560,21.647,4.290,8616.761

16:28:25.734,23,1,12.820,39.640,13.474,1.313,13.137,0.050,12.102,221.220,6.750,9304.382,0.090,308.850,25.723,10.123,5.360,18750.623
16:28:27.882,23,4,13.230,55.240,13.778,1.587,13.449,0.049,12.289,216.010,5.540,9223.141,0.080,252.420,26.233,8.249,4.230,18753.103
16:28:30.031,23,16,12.610,28.720,13.194,0.845,12.861,0.050,11.866,211.990,6.600,9100.831,0.090,2954.044,27.850,93.173,3.790,18902.203
16:28:32.178,23,64,13.000,29.440,13.534,0.951,13.206,0.049,12.253,221.990,5.700,9391.672,0.053,220.603,17.252,7.164,3.059,12341.388
16:28:34.325,23,256,13.130,29.930,13.553,0.867,13.212,0.049,12.303,225.940,6.220,9138.081,0.080,298.250,26.045,9.558,5.080,7243.599
16:28:36.471,23,1024,11.820,34.230,13.173,1.113,12.837,0.049,12.189,221.900,6.610,9334.651,0.080,314.191,25.567,10.296,4.320,18656.153
16:28:38.622,23,4096,13.880,34.020,14.429,0.945,14.095,0.049,13.267,220.160,6.570,9252.331,0.080,287.480,28.012,9.405,4.190,18879.323
16:28:40.771,23,16384,15.590,44.300,16.207,1.225,15.874,0.049,14.792,213.960,5.730,9268.801,0.070,323.680,31.508,10.610,4.310,18709.533
16:28:42.932,23,65536,21.410,62.470,22.603,1.802,22.269,0.049,19.883,219.070,5.840,9237.211,0.080,353.391,43.847,11.444,4.160,18831.533
16:28:45.134,23,262144,51.840,77.950,52.739,1.519,52.403,0.050,40.342,219.490,6.280,9279.182,0.080,374.780,97.923,11.230,3.910,18780.173
16:28:47.496,23,1048576,166.850,182.590,170.799,2.244,170.382,0.068,117.480,219.110,6.400,9192.111,0.280,632.791,311.950,15.615,2.609,12514.024

16:28:49.356,24,1,12.950,35.180,13.434,1.081,13.103,0.049,12.040,214.660,5.470,9412.372,0.080,268.180,25.645,8.942,4.250,18645.293
16:28:51.504,24,4,12.620,58.200,13.484,1.687,13.149,0.050,12.067,217.650,6.970,9198.351,0.090,457.390,25.909,14.497,4.180,18850.593
16:28:53.651,24,16,12.710,60.300,13.138,1.696,12.802,0.049,11.768,213.520,6.050,9342.022,0.090,298.960,25.034,9.790,4.730,18669.173
16:28:55.800,24,64,12.820,56.340,13.478,1.613,13.146,0.049,12.242,223.660,7.150,9399.452,0.080,324.950,25.968,10.525,5.400,18614.083
16:29:00.082,24,256,11.470,42.770,12.157,1.361,11.818,0.049,2170.721,219.410,6.360,9353.361,0.080,2138101.238,2182.740,67918.257,4.760,18651.543
16:29:02.240,24,1024,12.300,61.110,12.886,1.713,12.548,0.050,11.803,214.690,8.460,9246.421,0.080,343.490,25.218,10.818,4.170,18430.932
16:29:04.391,24,4096,13.940,33.280,14.364,1.031,14.031,0.049,13.180,214.380,6.000,9278.101,0.080,354.451,27.859,11.372,4.320,18822.593
16:29:06.542,24,16384,15.550,23.640,16.208,0.536,15.876,0.049,14.741,224.740,6.000,9304.541,0.080,296.451,31.525,9.623,5.120,18655.323
16:29:08.705,24,65536,23.150,41.470,23.969,1.057,23.636,0.050,21.187,217.780,5.610,9203.591,0.080,323.320,46.529,10.508,4.040,18834.313
16:29:10.904,24,262144,51.870,75.730,52.899,1.598,52.557,0.053,40.021,219.720,5.750,9363.671,0.080,416.370,97.923,12.404,3.900,18703.673
16:29:13.266,24,1048576,166.940,183.250,170.203,2.243,169.793,0.064,117.616,222.650,5.750,9240.322,0.290,620.031,311.192,15.875,3.660,18752.663

16:29:15.124,25,1,11.420,31.910,12.086,1.203,11.747,0.050,10.717,219.150,5.690,9311.581,0.090,307.530,23.101,10.115,4.790,18742.073
16:29:17.274,25,4,12.650,31.210,13.196,1.013,12.858,0.049,11.841,214.050,6.860,9326.371,0.080,292.290,25.276,9.640,5.640,18754.183
16:29:21.557,25,16,11.540,38.730,12.004,1.209,11.670,0.050,2170.323,213.050,6.870,9256.371,0.080,2138014.208,2182.446,67915.500,4.550,18756.433
16:29:23.716,25,64,12.910,42.940,13.362,1.393,13.030,0.049,12.086,214.700,6.060,9321.482,0.080,287.290,25.616,9.513,5.150,7285.169
16:29:25.863,25,256,13.010,45.220,13.512,1.113,13.175,0.049,12.238,221.110,6.160,9249.431,0.080,297.960,26.003,9.895,4.430,18746.313
16:29:28.008,25,1024,10.940,39.530,11.643,1.254,11.307,0.049,10.762,217.730,5.940,9293.531,0.080,274.131,22.525,9.111,4.920,18648.923
16:29:30.161,25,4096,14.020,34.490,14.539,0.829,14.205,0.049,13.270,217.220,5.510,9533.352,0.080,334.091,28.201,10.742,4.820,19035.183
16:29:32.313,25,16384,10.455,33.656,10.809,1.056,10.580,0.033,9.811,216.460,3.867,6206.240,0.053,228.961,20.991,7.367,5.330,18651.463
16:29:34.474,25,65536,22.390,57.010,23.573,1.413,23.237,0.049,20.424,221.260,5.940,9275.451,0.080,334.571,45.343,10.727,4.990,18815.803
16:29:36.674,25,262144,51.450,76.950,52.753,1.563,52.400,0.066,40.080,224.130,5.960,9259.871,0.080,374.380,97.749,11.312,4.600,18770.503
16:29:39.032,25,1048576,165.700,183.040,169.155,2.319,168.761,0.060,116.152,216.870,5.720,9264.782,0.290,668.661,308.804,16.576,4.310,18749.403

16:29:40.896,26,1,12.940,43.420,13.506,1.317,13.171,0.049,12.067,224.290,6.000,9296.651,0.080,294.920,25.784,9.665,5.440,18673.573
16:29:43.044,26,4,13.100,22.350,13.505,0.549,13.171,0.049,12.159,216.930,6.600,9243.302,0.080,274.970,25.842,9.036,3.850,18808.443
16:29:45.189,26,16,11.740,45.450,12.093,1.170,11.763,0.049,10.809,216.200,6.310,9304.481,0.080,275.570,22.986,9.085,4.030,18753.883
16:29:47.339,26,64,13.130,48.850,13.699,1.368,13.368,0.049,12.347,218.880,5.690,9365.121,0.080,313.120,26.297,10.240,4.430,18601.133
16:29:49.486,26,256,12.570,28.650,13.064,0.917,12.731,0.049,11.837,217.430,5.650,9371.531,0.080,330.500,25.173,10.610,5.520,18550.173
16:29:51.633,26,1024,12.630,37.180,13.040,1.170,12.692,0.049,12.205,222.220,9.730,9298.802,0.080,318.291,25.440,10.537,4.300,19458.394
16:29:53.783,26,4096,13.930,33.570,14.400,1.004,14.061,0.053,13.235,214.930,5.540,9264.981,0.080,309.240,27.950,9.957,4.060,18812.883
16:29:55.935,26,16384,15.710,38.350,16.417,1.353,16.082,0.049,14.609,219.440,5.580,9463.832,0.080,294.971,31.475,9.755,4.210,18578.703
16:29:58.093,26,65536,21.260,43.200,22.390,1.239,22.052,0.049,19.737,217.040,5.850,20830.066,0.080,350.580,43.607,11.075,3.760,19148.674
16:30:00.296,26,262144,51.880,81.170,52.921,1.603,52.585,0.049,40.401,218.230,6.440,9311.981,0.080,400.990,98.113,12.214,3.950,18733.083
16:30:00.889,26,1048576,167.310,318.171,170.800,7.004,170.401,0.060,117.445,219.460,5.750,9380.611,0.080,639.401,310.542,21.530,4.520,8672.171

16:30:02.370,27,1,13.100,30.260,13.547,0.718,13.206,0.049,12.142,222.610,5.270,9297.521,0.080,316.030,25.888,10.136,4.980,18720.243
16:30:04.518,27,4,12.650,33.680,13.196,0.988,12.865,0.049,11.854,210.650,6.500,9391.822,0.080,333.790,25.243,10.816,3.890,18429.973
16:30:06.665,27,16,12.670,30.590,13.219,1.129,12.889,0.050,11.839,208.350,6.030,9250.171,0.090,286.371,25.261,9.488,4.240,18572.433
16:30:08.813,27,64,12.640,43.240,13.218,1.104,12.884,0.051,11.998,211.630,6.310,9342.151,0.080,313.700,25.476,10.262,4.760,18729.393
16:30:10.961,27,256,12.850,49.040,13.509,1.519,13.175,0.049,12.242,222.480,6.070,9271.511,0.080,288.370,25.971,9.531,5.390,18744.123
16:30:13.108,27,1024,12.560,39.970,13.138,1.239,12.800,0.049,12.174,223.460,5.650,9319.442,0.080,292.340,25.490,9.497,4.850,18667.393
16:30:15.258,27,4096,13.690,35.470,14.392,1.014,14.036,0.070,13.164,219.130,5.930,9316.861,0.080,284.151,27.829,9.478,3.930,18712.223
16:30:17.409,27,16384,15.890,45.890,16.332,1.473,15.994,0.050,14.739,220.900,5.840,9297.981,0.080,329.700,31.607,10.768,4.420,18663.583
16:30:19.571,27,65536,23.040,44.210,23.914,1.462,23.574,0.049,20.821,224.070,6.900,9416.612,0.080,302.290,46.136,9.957,3.970,18564.933
16:30:21.771,27,262144,51.830,84.230,52.975,1.546,52.621,0.050,40.125,217.630,5.730,9298.051,0.160,400.591,97.954,12.228,4.070,18714.103
16:30:24.132,27,1048576,166.830,190.470,170.289,2.243,169.877,0.067,117.437,221.480,5.700,9353.611,0.230,682.951,311.210,16.981,4.080,18720.833

16:30:25.994,28,1,12.950,35.750,13.604,1.146,13.267,0.049,12.233,219.590,5.780,9236.382,0.080,268.631,26.071,9.074,4.870,18774.333
16:30:28.140,28,4,11.970,38.170,13.217,1.064,12.884,0.050,11.940,213.530,7.040,9408.721,0.090,276.550,25.391,9.284,4.530,18619.013
16:30:30.289,28,16,13.130,32.330,13.561,0.954,13.220,0.049,12.200,217.180,6.810,9341.342,0.080,300.720,25.949,10.031,4.430,18703.893
16:30:32.437,28,64,10.820,24.110,13.493,0.686,13.152,0.049,12.186,232.240,8.320,9405.521,0.080,290.750,25.887,9.412,5.280,19292.094
16:30:34.583,28,256,13.040,31.400,13.591,1.033,13.251,0.049,12.379,219.860,6.130,9309.211,0.080,277.911,26.205,9.370,4.750,18690.333
16:30:36.730,28,1024,12.200,33.230,12.830,1.087,12.500,0.050,11.921,212.130,6.290,9271.241,0.080,279.220,24.878,9.337,3.980,18806.993
16:30:38.880,28,4096,13.960,33.480,14.370,1.025,14.039,0.049,13.212,217.290,5.810,9404.982,0.080,342.200,28.010,10.992,4.460,18750.723
16:30:41.031,28,16384,15.860,48.650,16.326,1.332,15.987,0.049,14.902,221.380,5.820,9395.121,0.080,286.180,31.717,9.557,4.430,18619.173
16:30:43.194,28,65536,23.090,48.860,23.823,1.279,23.490,0.049,20.935,223.940,5.690,9289.702,0.080,333.880,46.192,10.627,4.720,18520.063
16:30:45.393,28,262144,51.980,73.380,53.101,1.545,52.743,0.054,39.886,228.790,9.320,9309.031,0.080,392.571,97.879,11.832,4.580,19290.904
16:30:47.754,28,1048576,167.110,190.090,170.433,2.221,170.029,0.063,117.704,224.630,5.660,9317.601,0.190,644.371,311.589,16.014,4.960,18627.633

16:30:49.615,29,1,12.930,37.990,13.486,1.181,13.149,0.049,12.158,214.650,6.340,9260.062,0.059,207.335,17.149,6.796,3.940,18836.153
16:30:51.762,29,4,12.940,31.390,13.448,0.959,13.110,0.049,12.074,221.980,6.250,9252.621,0.080,317.071,25.670,10.359,4.420,18826.683
16:30:53.910,29,16,12.550,52.660,13.177,1.513,12.845,0.050,11.745,219.140,6.000,9371.231,0.080,279.630,25.113,9.381,5.390,18521.403
16:30:56.055,29,64,11.680,29.790,12.130,0.797,11.802,0.049,10.979,219.410,5.570,9343.791,0.080,336.820,23.381,10.853,4.670,7315.499
16:30:58.205,29,256,13.020,48.190,13.533,1.407,13.194,0.049,12.278,218.520,6.260,9325.931,0.080,386.000,26.020,12.302,4.880,18684.253
16:31:02.490,29,1024,12.710,29.140,13.222,0.944,12.892,0.049,2171.312,220.980,5.850,9353.171,0.080,2136381.796,2183.376,67863.562,4.210,18600.243
16:31:04.647,29,4096,12.520,38.550,13.001,1.549,12.674,0.049,11.849,214.610,6.610,9308.511,0.170,297.251,25.437,9.450,4.880,18668.263
16:31:06.801,29,16384,15.870,35.320,16.369,1.001,16.029,0.050,14.904,218.750,6.730,9172.361,0.080,280.011,31.719,9.303,4.220,18759.353
16:31:08.963,29,65536,23.140,59.320,23.811,1.535,23.477,0.049,20.918,217.050,5.570,9279.771,0.080,315.591,46.203,10.159,4.110,18723.253
16:31:11.164,29,262144,51.920,72.200,53.121,1.429,52.774,0.053,41.035,222.410,5.790,9223.071,0.080,422.731,99.030,12.606,5.080,18788.703
16:31:13.524,29,1048576,166.460,185.640,169.897,2.335,169.502,0.057,117.701,212.030,5.370,9320.491,0.280,631.011,311.096,16.056,4.150,18679.263

16:31:15.384,30,1,12.510,37.410,13.005,1.374,12.674,0.049,11.667,213.710,5.480,9386.091,0.080,300.931,24.857,9.875,4.030,18679.413
16:31:17.530,30,4,10.720,41.620,12.004,1.289,11.662,0.050,10.574,222.570,5.400,9360.241,0.080,348.220,22.782,11.269,4.870,18656.393
16:31:19.680,30,16,11.910,34.500,13.503,0.852,13.167,0.049,12.158,218.900,5.610,9219.191,0.080,312.390,25.764,10.304,4.510,18777.703
16:31:21.829,30,64,13.110,32.390,13.530,0.937,13.196,0.049,12.317,217.850,5.720,9356.521,0.080,284.880,26.068,9.469,4.230,18665.643
16:31:23.972,30,256,11.380,24.460,12.103,0.794,11.768,0.049,10.837,216.370,5.380,9261.711,0.070,315.650,23.136,10.128,4.510,18773.273
16:31:26.123,30,1024,12.720,31.180,13.138,0.786,12.799,0.049,12.181,220.440,6.910,9372.122,0.080,330.520,25.482,10.582,5.570,18619.833
16:31:28.272,30,4096,13.950,38.670,14.363,1.045,14.019,0.049,13.197,220.760,6.030,9331.951,0.080,283.540,27.869,9.278,4.140,18769.263
16:31:30.424,30,16384,15.890,51.170,16.437,1.358,16.108,0.049,14.990,219.150,5.980,9328.651,0.080,324.791,31.911,10.574,4.580,18763.193
16:31:32.587,30,65536,22.840,47.590,23.753,1.055,23.419,0.050,20.880,220.160,5.850,9405.461,0.080,307.560,46.034,9.936,4.880,18612.413
16:31:34.785,30,262144,51.800,78.050,52.878,1.470,52.536,0.049,40.125,212.360,5.930,9364.262,0.080,494.661,97.910,14.598,4.030,18657.753
16:31:37.145,30,1048576,166.760,183.700,169.834,2.391,169.412,0.064,117.489,218.640,5.730,9223.761,0.080,642.611,310.343,20.552,4.380,18757.523

